Dress_type,Brand,Actual_price,Disc_price,Image
Women Kurta,Max,499.0,449.0,https://m.media-amazon.com/images/I/91BDUTGGMKL._AC_UL320_.jpg
Women's Embroidered Rayon Printed Straight Kurti,anushansa,1599.0,569.0,https://m.media-amazon.com/images/I/61E+DpECl-S._AC_UL320_.jpg
Jaipuri Kurti Designer Anarkali Kurti with Dupatta Set for Women and Girls Printed Cotton Long Anarkali Kurta Dupatta Set,ASCart,1299.0,699.0,https://m.media-amazon.com/images/I/41n23GTZO9S._AC_UL320_.jpg
Cotton Multicolour Dress Kurta with Printed Pants and Dupatta,His&Her,2499.0,999.0,https://m.media-amazon.com/images/I/91iSDghBFyL._AC_UL320_.jpg
Women's Rayon Wine Gold Printed Kurta Palazzo with Dupatta,VASTRAMANIAA,2599.0,999.0,https://m.media-amazon.com/images/I/71HMty84CrS._AC_UL320_.jpg
Crepe Digital Printed Kurti(VPK1690_Black_Free Size),Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/51aWq7-xntS._AC_UL320_.jpg
Women's Printed Trendy Kurti Pant Set With Dupatta (Blue),Shriza,3499.0,989.0,https://m.media-amazon.com/images/I/41VGdKEbRjL._AC_UL320_.jpg
Women's Rayon Gold Print Red Kurta and Pant Set,ASCart,1299.0,499.0,https://m.media-amazon.com/images/I/31LgPKBMI4S._AC_UL320_.jpg
Women's Cotton Golden Print Kurta with Palazzo & Dupatta,ANNI DESIGNER,2999.0,699.0,https://m.media-amazon.com/images/I/51lOJP6w2JL._AC_UL320_.jpg
Women's Rayon Kurta & Palazzo Set,Rampyari Fab,1999.0,699.0,https://m.media-amazon.com/images/I/71VqdJjX+fL._AC_UL320_.jpg
Women Stitched Printed Cotton Anarkali Kurta Kurti,AnjuShree Choice,2284.0,486.0,https://m.media-amazon.com/images/I/61T09AYNYTL._AC_UL320_.jpg
Women's Straight Kurti with Pent,J B Fashion,1499.0,599.0,https://m.media-amazon.com/images/I/61zmiiX+ovL._AC_UL320_.jpg
Women's A-Line Cotton Printed Kurta,Glam Roots,1599.0,532.0,https://m.media-amazon.com/images/I/71PAFqQwSKL._AC_UL320_.jpg
Women's Cotton Kurta,BIBA,1799.0,899.0,https://m.media-amazon.com/images/I/81qzjlQ5qOL._AC_UL320_.jpg
Women's Ruby Cotton Foil Printed Straight Kurta with Palazzo & Dupatta (Kashmiri-Blue),ANNI DESIGNER,3599.0,699.0,https://m.media-amazon.com/images/I/61tzbOallFS._AC_UL320_.jpg
Women's Cotton Green Floral Printed Kurtis and Pant with Dupatta,Vagmi India,1599.0,799.0,https://m.media-amazon.com/images/I/41oH9mvMYTL._AC_UL320_.jpg
Women's Cotton Straight Kurti,rytras,1899.0,399.0,https://m.media-amazon.com/images/I/81YIwQQxxOL._AC_UL320_.jpg
Women's Floral Pure Cotton Flared Kurta Pants With Dupatta Set(RRRRR2177),INDO ERA,3399.0,1399.0,https://m.media-amazon.com/images/I/81bwKFpqCIS._AC_UL320_.jpg
Women's Cotton Embroidered Chikan Short Length Straight Kurti,Vahson,749.0,587.0,https://m.media-amazon.com/images/I/81zuoa92CcL._AC_UL320_.jpg
Women's American Crepe Straight Kurta (Combo Pack Of 2),New Ethnic 4 You,1599.0,359.0,https://m.media-amazon.com/images/I/81IKMhKVNkL._AC_UL320_.jpg
Women's Kurta,Vbuyz,2499.0,568.0,https://m.media-amazon.com/images/I/71WiTd2fMYL._AC_UL320_.jpg
Women's Blue Poly Crepe A-Line Kurta With Pant,Janasya,2299.0,679.0,https://m.media-amazon.com/images/I/714z48j81jL._AC_UL320_.jpg
Crepe Digital Printed Kurti(VPK1733_Blue_Free Size),Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/61JZAsHMomL._AC_UL320_.jpg
Women's Floral Pure Cotton Straight Kurta Trouser With Dupatta Set(KH0NB2177),INDO ERA,3699.0,1399.0,https://m.media-amazon.com/images/I/81onSrW72jS._AC_UL320_.jpg
Women's Rayon Embroidered Straight Kurta Palazzo With Dupatta Set(IE17KD9RD1862),INDO ERA,3999.0,1449.0,https://m.media-amazon.com/images/I/71boQ0ydLIL._AC_UL320_.jpg
Women's Blue Pure Cotton Kurta,Janasya,1599.0,659.0,https://m.media-amazon.com/images/I/81M9ZXMuCUL._AC_UL320_.jpg
Women Straight Regular Cotton Kurti With Pant BRAND Black,GoSriKi,2599.0,469.0,https://m.media-amazon.com/images/I/51D7mytt9DL._AC_UL320_.jpg
Women Blue Printed Kurta Palazzo & Dupatta Set,Shriza,3999.0,989.0,https://m.media-amazon.com/images/I/41ZdlI-K2KS._AC_UL320_.jpg
Women Kurta,Max,499.0,374.0,https://m.media-amazon.com/images/I/81MHzE8FuSL._AC_UL320_.jpg
"Cotton Straight Printed V Neck Women Kurta, Pant with Malmal Dupatta (Indigo)",TASVIKA,2899.0,1169.0,https://m.media-amazon.com/images/I/81+092psFhL._AC_UL320_.jpg
"Rayon Kurti Skirt with Shrug For Girls, Women, Ladies Golden and Pink",Md Textiles,1999.0,550.0,https://m.media-amazon.com/images/I/41RuSDgi2tL._AC_UL320_.jpg
Women's Straight Cotton Stitched Kurta (Dark Blue),Navlik,2999.0,599.0,https://m.media-amazon.com/images/I/71ViGrfkRYS._AC_UL320_.jpg
Tranum Fashion Straight Rayon Sleeveless Kurti with Pant and Dupatta for Women and Girls Printed (Medium) Pink,Generic,1999.0,747.0,https://m.media-amazon.com/images/I/41Y92QcKC3L._AC_UL320_.jpg
Brand Present Different Color and Size Collection Cotton and Rayon Quality Product Kurti Plazzo/Pant for Women's and Girl's,Monique,2299.0,659.0,https://m.media-amazon.com/images/I/71y6vSsvzxL._AC_UL320_.jpg
Girl's Heavy Work Rayon Straight Kurti with Sharara Palazzo Dress with Dupatta Set (Yellow_M),Generic,1999.0,1095.0,https://m.media-amazon.com/images/I/51h1B6XlJVL._AC_UL320_.jpg
Women's Cotton Straight Embroidery Kurti,Amayra,2099.0,599.0,https://m.media-amazon.com/images/I/51pMpwTMlpL._AC_UL320_.jpg
Women Stitched Pink Rayon Anarkali Kurti,AnjuShree Choice,2484.0,699.0,https://m.media-amazon.com/images/I/71rg0V+92UL._AC_UL320_.jpg
Women's Regular Short Kurti,Amazon Brand - Myx,799.0,249.0,https://m.media-amazon.com/images/I/81XEZ7zkZiL._AC_UL320_.jpg
H.M.R. Women's Rayon White Printed One Piece Kurti with Long Dupatta Set,Generic,999.0,619.0,https://m.media-amazon.com/images/I/61ZiWt482GS._AC_UL320_.jpg
Women's White Cotton Straight Calf Length Block Printed Kurti,ANNI DESIGNER,1999.0,299.0,https://m.media-amazon.com/images/I/815Fh00eWDL._AC_UL320_.jpg
Women's Plus Size Cotton Kalamkari Print Anarkali Kurta Maroon,Yash Gallery,2499.0,669.0,https://m.media-amazon.com/images/I/818nmiZNCQL._AC_UL320_.jpg
Women Kurta,Max,399.0,299.0,https://m.media-amazon.com/images/I/81wLPWXN-+L._AC_UL320_.jpg
Women's Rayon Straight Kurti,pervida,899.0,394.0,https://m.media-amazon.com/images/I/719BFWs-H-S._AC_UL320_.jpg
Women's crepe straight Kurta Pack Of 02,GoSriKi,3999.0,379.0,https://m.media-amazon.com/images/I/71OK-Jw6sRL._AC_UL320_.jpg
Women's Rayon Kurti with Palazzos(Black),Amayra,2799.0,699.0,https://m.media-amazon.com/images/I/61WoVgma7sL._AC_UL320_.jpg
Women's Rayon Printed Kurta Palazzo Set,Arayna,1999.0,699.0,https://m.media-amazon.com/images/I/61NAOwahOBL._AC_UL320_.jpg
Women Dusty Pink & Red Floral Printed A-Line Kurta,Tissu,1499.0,854.0,https://m.media-amazon.com/images/I/71mNTnuwKVL._AC_UL320_.jpg
Women's A-Line Kurta,ALC Creation,1499.0,419.0,https://m.media-amazon.com/images/I/81RwImmX+3L._AC_UL320_.jpg
Women's Regular Kurta with Pant,GoSriKi,3999.0,599.0,https://m.media-amazon.com/images/I/61xtBVOR9oS._AC_UL320_.jpg
Crepe Stitched Kurti with Pant Set for Women,NAINVISH,2199.0,499.0,https://m.media-amazon.com/images/I/71SiQXxUYHL._AC_UL320_.jpg
Women's Rayon Printed Kurti Shrug with Palazzo Pant Set,Ashwati,999.0,610.0,https://m.media-amazon.com/images/I/71tF2qUMAHL._AC_UL320_.jpg
Women Pink Cotton Printed Kurta with Palazzo & Dupatta Set,MEERA FAB,3999.0,1099.0,https://m.media-amazon.com/images/I/91YA1OJct1L._AC_UL320_.jpg
Women's Kurta,Pop Mantra,999.0,249.0,https://m.media-amazon.com/images/I/61oXwvfNZgL._AC_UL320_.jpg
Women's Regular Kurta,Sancom,399.0,282.0,https://m.media-amazon.com/images/I/712D3inWkqS._AC_UL320_.jpg
Beautiful Embroidered Cotton Kurta for Women,P PRIYA FASHION,999.0,399.0,https://m.media-amazon.com/images/I/71-5zEz7idL._AC_UL320_.jpg
KHWAAB Rayon Printed Kurta/Palazzo/Dupatta Women's Kurta Set,Generic,2699.0,999.0,https://m.media-amazon.com/images/I/41IgJAL3-gS._AC_UL320_.jpg
Cotton Printed Kurti(VCK1318_Pink_Free Size),Vaamsi,1499.0,429.0,https://m.media-amazon.com/images/I/61N-iEq2X6L._AC_UL320_.jpg
Women's Off-White Poly Silk Kurta With Pant And Dupatta,Janasya,2499.0,1044.0,https://m.media-amazon.com/images/I/71omn81gAAL._AC_UL320_.jpg
Women's Rayon Straight Printed Kurta with Pant Set,Collection RJ23,1199.0,699.0,https://m.media-amazon.com/images/I/71WuDK2Hy9S._AC_UL320_.jpg
Clothing House Women Rayon Flared Kurta,Generic,1699.0,475.0,https://m.media-amazon.com/images/I/811hlQ1sdjL._AC_UL320_.jpg
RAAZ Crafts Women's Rayon Regular Kurta & Jacket,Generic,2999.0,595.0,https://m.media-amazon.com/images/I/619cd1B9RGL._AC_UL320_.jpg
Women's Plus Size Cambric Cotton Printed Mirror Work A-Line Kurta (Blue),Yash Gallery,3299.0,629.0,https://m.media-amazon.com/images/I/41Y1ESukSJL._AC_UL320_.jpg
Women's Rayon Embroidery Work Flared Kurti (Teal Blue),DMP FASHION,1599.0,549.0,https://m.media-amazon.com/images/I/7188UL-H9cL._AC_UL320_.jpg
Women's Cotton Embroidered Anarkali Kurta (Blue),Yash Gallery,3499.0,789.0,https://m.media-amazon.com/images/I/81SUZXABYLS._AC_UL320_.jpg
Women's Kurta,W for Woman,1699.0,693.0,https://m.media-amazon.com/images/I/81dk+6MUWiL._AC_UL320_.jpg
Women Stitched Gold Printed Dark Sky Blue Cotton Anarkali kurti Kurta,AnjuShree Choice,2384.0,599.0,https://m.media-amazon.com/images/I/61VSoGQJ+7L._AC_UL320_.jpg
Women's Kurta,W for Woman,1699.0,399.0,https://m.media-amazon.com/images/I/81U7eKTs0SL._AC_UL320_.jpg
Short Kurti for Women| Embroidered Straight Rayon Kurta | Round Neck Full Sleeves Short Kurti | Tunic Tops for Women for Women's FASHION HOUR,FASHION HOUR,999.0,495.0,https://m.media-amazon.com/images/I/71fo8fLqe4L._AC_UL320_.jpg
Women's Poly Crepe Flared Kurta,Janasya,1299.0,469.0,https://m.media-amazon.com/images/I/71ANgCYp53L._AC_UL320_.jpg
Women's Slub-Rayon Half Sleeve Anarkli Kurti,OM SAI LATEST CREATION,1999.0,469.0,https://m.media-amazon.com/images/I/81v+qrWvsCL._AC_UL320_.jpg
Black Kurti with Heavy Embroidery and Contrast Red Palazzo,Designer Aarti Export,2999.0,894.0,https://m.media-amazon.com/images/I/31oFYJb1RRS._AC_UL320_.jpg
Crepe Digital Printed Kurti(VPK1675_Green_Free Size),Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/61aD2yQvH6S._AC_UL320_.jpg
Women's Regular Kurti,Amazon Brand - Myx,899.0,412.0,https://m.media-amazon.com/images/I/81K6AO-Z5hL._AC_UL320_.jpg
Crepe Digital Printed Kurti(COPK1014_Multi-Coloured_Free Size),Vaamsi,1669.0,469.0,https://m.media-amazon.com/images/I/71gxxBFLvyL._AC_UL320_.jpg
Women's Regular Short Kurti,Amazon Brand - Myx,799.0,249.0,https://m.media-amazon.com/images/I/81+Mt4msa-L._AC_UL320_.jpg
Plus Size Cotton Floral Printed Yoke Design Anarkali Kurta (Maroon),Yash Gallery,2999.0,769.0,https://m.media-amazon.com/images/I/91zKJEiPK2S._AC_UL320_.jpg
Women's Cotton Straight Kurti,Amayra,1999.0,599.0,https://m.media-amazon.com/images/I/81ReeIOitwL._AC_UL320_.jpg
Women Cotton Blue Printed Kurta Palazzo & Dupatta Set,MEERA FAB,3999.0,999.0,https://m.media-amazon.com/images/I/810uo-QEZtL._AC_UL320_.jpg
Women's Poly Silk Anarkali Kurta,Janasya,1899.0,629.0,https://m.media-amazon.com/images/I/71aZ6jFYvDL._AC_UL320_.jpg
Women's Rayon Calf Length Kurta,Chahit,1100.0,649.0,https://m.media-amazon.com/images/I/71qezCHxkOL._AC_UL320_.jpg
Women's A-Line Cotton Kurta (Blue),Glam Roots,1599.0,559.0,https://m.media-amazon.com/images/I/718N+QndXdL._AC_UL320_.jpg
Women's Crepe a-line Kurta,Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/610q1hWO4ZL._AC_UL320_.jpg
Women's Printed Cotton Flared Kurta with Dupatta (Pink),Stylum,2199.0,739.0,https://m.media-amazon.com/images/I/71oQH5pcjYL._AC_UL320_.jpg
Women's A-Line Kurta,Leriya Fashion,2599.0,609.0,https://m.media-amazon.com/images/I/81w3lc8o1TL._AC_UL320_.jpg
Women Salwar Suit Set,BIBA,3599.0,1484.0,https://m.media-amazon.com/images/I/812Ej7jov1L._AC_UL320_.jpg
Women's Art Silk Straight Salwar Suit Set,ZIYAA,2971.0,679.0,https://m.media-amazon.com/images/I/61g6wzp2ndL._AC_UL320_.jpg
Women's Crepe Straight Kurta(PK1832_Free Size_Purple),Vaamsi,999.0,309.0,https://m.media-amazon.com/images/I/713MtH2uQRL._AC_UL320_.jpg
Women Slub Rayon Red Half Sleeve Designer Kurti With Dupatta,DHRUVI TRENDZ,1999.0,699.0,https://m.media-amazon.com/images/I/71OF8FHq4yL._AC_UL320_.jpg
Women's Cotton Anarkali Kurta And Yellow Printed Palazzo,GoSriKi,3999.0,699.0,https://m.media-amazon.com/images/I/61dhnKf9JBS._AC_UL320_.jpg
Women's Rayon Regular Kurta,AnjuShree Choice,2484.0,651.0,https://m.media-amazon.com/images/I/71rkkeDdjKL._AC_UL320_.jpg
Women's PrinteN Polyester Straight Kurta Combo (Pack of 6) (COPK(1594-1603-1641-1733-1762-1788) N_MulticoloureN),Vaamsi,4330.0,1399.0,https://m.media-amazon.com/images/I/81A3-vaUVPL._AC_UL320_.jpg
Crepe Printed Kurti (VPK1802_Black_Free Size),Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/61tv+evyZQL._AC_UL320_.jpg
Sundar Vashtra Women's Rayon Straight Kurti with Jacket (Wine and White),Generic,1999.0,479.0,https://m.media-amazon.com/images/I/51zzmdlJA5S._AC_UL320_.jpg
Women's Rayon Straight Kurta,Max,499.0,449.0,https://m.media-amazon.com/images/I/71E0thPsPMS._AC_UL320_.jpg
Season Creation Womens Printed Cotton Long Anarkali Kurta,Generic,1499.0,599.0,https://m.media-amazon.com/images/I/81w3KN8VXJL._AC_UL320_.jpg
Women Rayon Regular Kurtis and Pant Set (Small) Yellow,Generic,2999.0,498.0,https://m.media-amazon.com/images/I/61aUy-c+KmL._AC_UL320_.jpg
Women's Rayon Printed Straight Kurta and Palazzo Set,RAJMANDIRFABRICS,2599.0,829.0,https://m.media-amazon.com/images/I/71F4XYZneJL._AC_UL320_.jpg
Cotton Printed Kurti(VCK1193_Black_Free Size),Vaamsi,999.0,429.0,https://m.media-amazon.com/images/I/61Uy2Ks3YlS._AC_UL320_.jpg
"Women's Rayon Digital Print, Tassel Kurta",Sanisa,1520.0,479.0,https://m.media-amazon.com/images/I/617QuW8So2L._AC_UL320_.jpg
Women's Rayon Solid Embroidred Blue Kurta & Peach Printed Skirt Set,ANGRAKHA APPAREL,2999.0,899.0,https://m.media-amazon.com/images/I/71gc-UIQU1S._AC_UL320_.jpg
Women Kurta,Max,399.0,299.0,https://m.media-amazon.com/images/I/816VSiMz97L._AC_UL320_.jpg
Women's Kurta With Palazzo,GoSriKi,3999.0,699.0,https://m.media-amazon.com/images/I/61i1bUeHhSS._AC_UL320_.jpg
Women's Printed Kurti | Calf Length Cotton Kurti,ENIVEZ,799.0,399.0,https://m.media-amazon.com/images/I/71AnUxjb7VL._AC_UL320_.jpg
"Kaanji Fabric Latest Kurti with Jacket for Women and Girls,Anarkali, Blue|| Women's Fashion Bollywood Designer Long Kurti with Jacket Gown Dresses",Generic,1599.0,587.0,https://m.media-amazon.com/images/I/61QqfD1MQCL._AC_UL320_.jpg
Women Cotton Geometric Print Anarkali Kurta (Mustard),Yash Gallery,2999.0,529.0,https://m.media-amazon.com/images/I/81Eh5MPJK2L._AC_UL320_.jpg
Women's Solid Blend Cotton Multi Colour Pack of 3 Straight Kurta (Semi-Stitched),Frido,2489.0,599.0,https://m.media-amazon.com/images/I/81ZXVbuP9lL._AC_UL320_.jpg
Girls Rayon Embroidered Lining Kurti with Embroidered palazzo,PIXIE FASHION,815.0,599.0,https://m.media-amazon.com/images/I/817tuoBc6cL._AC_UL320_.jpg
Mate Fashion Women's Straight Rayon Stitched Kurti with Palazzo and Dupatta,MAT FASHION,999.0,705.0,https://m.media-amazon.com/images/I/41aEBmiAmYL._AC_UL320_.jpg
Women's Kurta,Indigo,1499.0,499.0,https://m.media-amazon.com/images/I/917nHOXqxuL._AC_UL320_.jpg
Cotton Handblock Print Kurta/Kurti with Pajama with Dupatta Set for Women's and Girl's,A1 Fashion,3999.0,1399.0,https://m.media-amazon.com/images/I/81JztnfbCSL._AC_UL320_.jpg
Women's Kurta,BIBA,1599.0,608.0,https://m.media-amazon.com/images/I/817BCQAIi3L._AC_UL320_.jpg
Women's Cotton Straight Blue Colored Block Printed Kurta Pant Set,Yourstyle,1299.0,499.0,https://m.media-amazon.com/images/I/41VF38W3KVL._AC_UL320_.jpg
"Books Set (English Medium) for UPSC Mains and Prelim , IAS, Civil Services, IFS, IES",NCERT,6000.0,3600.0,https://m.media-amazon.com/images/I/5105GOyn8RL._AC_UL320_.jpg
Women's Rayon Straight Kurta,Urban Fab,1499.0,499.0,https://m.media-amazon.com/images/I/5156GKjfHaL._AC_UL320_.jpg
Women's Casual Embroidered Cotton Plus size Kurti,Shagun prints,999.0,449.0,https://m.media-amazon.com/images/I/415gYY-sFXL._AC_UL320_.jpg
Women's Off White Cotton Kurta,Janasya,1699.0,569.0,https://m.media-amazon.com/images/I/81mIvEl7W6L._AC_UL320_.jpg
Women Green Crepe Straight Kurti with Pant Set (SD033),NAINVISH,2199.0,499.0,https://m.media-amazon.com/images/I/818DXs1staL._AC_UL320_.jpg
Women Formal Dress,Cottonwalas,1499.0,429.0,https://m.media-amazon.com/images/I/61M8RoY59ZL._AC_UL320_.jpg
Women's Straight Kurta,BIBA,2999.0,1050.0,https://m.media-amazon.com/images/I/81KBsbyS2RL._AC_UL320_.jpg
Women's Khadi Gold Printed Rayon Anarkali Kurti with Palazzo and Mulmul Dupatta (Color -Pink),Lawani,2999.0,989.0,https://m.media-amazon.com/images/I/61tn4mpjqOS._AC_UL320_.jpg
Women's Crepe Straight Kurta (PK1918E_Green),Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/61FaswgnalL._AC_UL320_.jpg
Women's Rayon A line Kurta,M&D,1999.0,569.0,https://m.media-amazon.com/images/I/71CgCIv6MrL._AC_UL320_.jpg
Women's Cotton Straight Kurti,Ayukta,1599.0,389.0,https://m.media-amazon.com/images/I/91qZAV2AqML._AC_UL320_.jpg
Women's Cotton Regular Kurta,Janasya,1199.0,459.0,https://m.media-amazon.com/images/I/71P+nBzRKBL._AC_UL320_.jpg
Rayon Cotton Kurtis/Kurtas for Women 949,PRISCILLA,1999.0,699.0,https://m.media-amazon.com/images/I/815He06-3JL._AC_UL320_.jpg
Women's Cotton Printed Straight Kurti/Womens Kurta/Long Kurti for Women - Biege,Sakshi,999.0,499.0,https://m.media-amazon.com/images/I/21RQYBGhM4S._AC_UL320_.jpg
Cotton Printed Kurti(VCK1269_Green_Free Size),Vaamsi,1400.0,429.0,https://m.media-amazon.com/images/I/61tdGUFOFTL._AC_UL320_.jpg
Women Cloth/Fabric,Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/71eYCjy5mXS._AC_UL320_.jpg
Women Maroon Crepe Straight Kurti with Palazzo Set (SD039),NAINVISH,1999.0,499.0,https://m.media-amazon.com/images/I/816fYg5fYkL._AC_UL320_.jpg
Women's Rayon Kurta Palazzo Set,Arayna,1999.0,798.0,https://m.media-amazon.com/images/I/71yDUsBQHOL._AC_UL320_.jpg
Women's Solid Cotton Blend Straight Kurta Trouser With Dupatta Set(RRRRR1996),INDO ERA,3999.0,1149.0,https://m.media-amazon.com/images/I/71tkMDUIS5S._AC_UL320_.jpg
Women's Blue Color Floral Print Straight Crepe Kurta,ZIYAA,1373.0,369.0,https://m.media-amazon.com/images/I/81isc-opWOL._AC_UL320_.jpg
Women's Regular Kurta with Palazzo,GoSriKi,3999.0,699.0,https://m.media-amazon.com/images/I/61HcJ3e17PS._AC_UL320_.jpg
Women Rayon Fabric Anarkali Kurta,Rosette,1999.0,499.0,https://m.media-amazon.com/images/I/41XCWQksILL._AC_UL320_.jpg
Oxyco Jaipuri Cotton checks Kurta Pant Set for women's,OXYCO With Logo,1599.0,599.0,https://m.media-amazon.com/images/I/81VMNDeoM5L._AC_UL320_.jpg
"Green Printed Women's Rayon Kurti with Plazzo Set, 3/4 Sleeve, Designer Kurti, Sizes: S-3XL",Haya,1800.0,497.0,https://m.media-amazon.com/images/I/41-3cU7G8KL._AC_UL320_.jpg
Women's Rayon A-Line Full Long Kurta,Madhuram Textiles,3499.0,999.0,https://m.media-amazon.com/images/I/81wkmbuV-lL._AC_UL320_.jpg
Women's Anarkali Maxi Gown,New Ethnic 4 You,1299.0,354.0,https://m.media-amazon.com/images/I/71dWmgymiYL._AC_UL320_.jpg
womens Kurta with Palazzo,GoSriKi,2999.0,599.0,https://m.media-amazon.com/images/I/61W4CN7degS._AC_UL320_.jpg
Women's Embroidery Rayon Kurta Palazzo Set,B & A Ventures,1599.0,599.0,https://m.media-amazon.com/images/I/41G2pFLN1ML._AC_UL320_.jpg
Women's Straight Kurta,Aurelia,1199.0,569.0,https://m.media-amazon.com/images/I/81PoisaePqL._AC_UL320_.jpg
Women's Handpainted Suit Set (TAE Rayon Yellow),ANNI DESIGNER,3599.0,659.0,https://m.media-amazon.com/images/I/71VBZJGLuqL._AC_UL320_.jpg
Kurti Pant (Free Size),Lux Lyra,1699.0,649.0,https://m.media-amazon.com/images/I/61k4Xy8b8gL._AC_UL320_.jpg
Women's Kurta Sharara Set with Embroidery and Gotta Work/Ethnic Straight Kurti & Sharara Set,Generic,1599.0,649.0,https://m.media-amazon.com/images/I/61mAY71D2IL._AC_UL320_.jpg
Women's Silk Regular Mini Formal Dress,Pinkcity Shades,2499.0,619.0,https://m.media-amazon.com/images/I/71fapG3O8rL._AC_UL320_.jpg
Women Rayon Kurti,KrazzyKudy,2499.0,599.0,https://m.media-amazon.com/images/I/714BwPamL7L._AC_UL320_.jpg
Crepe Digital Printed Kurti(VPK1594_White_Free Size),Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/61IeY6U3IcS._AC_UL320_.jpg
"Short Kurti for Women's, Printed Straight Cotton Kurta, Round Neck 3/4 Sleeves, Casual Wear Short Kurti, Fancy Stylish Tunic Tops for Women for Girls",Holy libas,899.0,290.0,https://m.media-amazon.com/images/I/81-qtI3n4oS._AC_UL320_.jpg
Embroidered Round Neck Straight Sleeve Cotton Flex Short Kurti for Women,EVALONA,1399.0,499.0,https://m.media-amazon.com/images/I/71dQT90p49L._AC_UL320_.jpg
Royal Kurti Hub Women Pure Cotton Kurta and Palazzo with Dupatta Set,Generic,1299.0,799.0,https://m.media-amazon.com/images/I/41RUsvXA-3L._AC_UL320_.jpg
Women's Cotton Printed Kurta Palazzo & Dupatta Set (VKSKD1087_Blue),Vaamsi,3997.0,999.0,https://m.media-amazon.com/images/I/71-iFAEetXL._AC_UL320_.jpg
Women's Kurta,BIBA,1299.0,662.0,https://m.media-amazon.com/images/I/91H6gKGrgbL._AC_UL320_.jpg
Women's Cotton Straight Kurta,Vachita,1099.0,549.0,https://m.media-amazon.com/images/I/71KgHxucNFL._AC_UL320_.jpg
Trocorn Women's Cotton Straight Printed Kurti with Pant for Young Girl,Generic,1999.0,545.0,https://m.media-amazon.com/images/I/61jdAgTxAdL._AC_UL320_.jpg
Women's Regular Kurta,Vaamsi,4330.0,1399.0,https://m.media-amazon.com/images/I/91fn-o37JJL._AC_UL320_.jpg
Women's Anarkali Kurta,Rain & Rainbow,2799.0,1264.0,https://m.media-amazon.com/images/I/81Gvobqda7L._AC_UL320_.jpg
Women's PrinteN Polyester Straight Kurta Combo (Pack of 6) (COPK(1781-1790-1802-1814-1836-1913) N_MulticoloureN),Vaamsi,4330.0,1399.0,https://m.media-amazon.com/images/I/91uGyw5TRhL._AC_UL320_.jpg
Crepe Digital Printed Kurti(VPK1532),Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/61gJqka-UeS._AC_UL320_.jpg
